URL,Name:,Company:,Type:,Distillation:,ABV:,Location,Score,nRatings,Price,Aged:,Distilled:
https://rumratings.com/rum/1793-relicario-dominicano-superior,Dominicano Superior,Relicario,Gold,Unknown,,Dominican Republic,6.3,103,Best Price,,
https://rumratings.com/rum/1515-cubaney-centenario-25-30-year,Centenario 25-30-Year,Cubaney,Aged,Unknown,40.0%,Dominican Republic,9.2,103,Best Price,,
https://rumratings.com/rum/307-dictador-xo-perpetual,XO Perpetual,Dictador,Aged,Unknown,40.0%,Colombia,8.3,103,105.99,,
https://rumratings.com/rum/3743-foursquare-2004-zinfandel-cask-blend-11-year,2004 Zinfandel Cask Blend 11-Year,Foursquare,Aged,Pot and Column Still,43.0%,Barbados,8.4,102,109.99,11.0,2004.0
https://rumratings.com/rum/1171-deadhead-aged,Aged,Deadhead,Aged,Unknown,40.0%,Mexico,5.0,101,,,
https://rumratings.com/rum/719-rhum-jm-xo-6-year,XO 6-Year,Rhum JM,Agricole,Column Still (1-4),45.0%,Martinique,7.3,100,Best Price,6.0,
https://rumratings.com/rum/254-cruzan-gold,Gold,Cruzan,Gold,Unknown,40.0%,"Virgin Islands, U.S.",6.3,100,Best Price,,
https://rumratings.com/rum/1246-barcelo-imperial-premium-blend-30-aniversario,Imperial Premium Blend 30 Aniversario,Barcelo,Aged,Unknown,,Dominican Republic,7.7,100,Best Price,,
https://rumratings.com/rum/4134-havana-club-pacto-navio,Pacto Navio,Havana Club,Aged,Unknown,40.0%,Cuba,6.6,100,Best Price,,
https://rumratings.com/rum/332-don-q-cristal,Cristal,Don Q,Light,Unknown,40.0%,Puerto Rico,6.1,99,22.99,,
https://rumratings.com/rum/1326-opthimus-25-year,25-Year,Opthimus,Aged,Unknown,38.0%,Dominican Republic,8.6,99,Best Price,25.0,
https://rumratings.com/rum/1090-la-favorite-la-flibuste,La Flibuste,La Favorite,Agricole,Column Still (1-4),40.0%,Martinique,9.4,98,,,
https://rumratings.com/rum/2142-captain-morgan-cannon-blast,Cannon Blast,Captain Morgan,Spiced,Unknown,,Puerto Rico,4.4,97,Best Price,,
https://rumratings.com/rum/2233-foursquare-2005-port-cask-finish-9-year,2005 Port Cask Finish 9-Year,Foursquare,Aged,Pot and Column Still,40.0%,Barbados,8.2,97,,9.0,2005.0
https://rumratings.com/rum/154-bundaberg-original-up,Original UP,Bundaberg,Gold,Unknown,,Australia,3.1,97,,,
https://rumratings.com/rum/780-centenario-12-year,12-Year,Centenario,Aged,Unknown,40.0%,Costa Rica,6.8,95,Best Price,12.0,
https://rumratings.com/rum/1-10-cane-light,Light,10 Cane,Light,Unknown,40.0%,Trinidad and Tobago,6.2,95,,,
https://rumratings.com/rum/46-appleton-estate-special-gold,Special Gold,Appleton Estate,Gold,Unknown,40.0%,Jamaica,5.2,95,Best Price,,
https://rumratings.com/rum/3919-abuelo-xv-napoleon-cognac-cask-finish,XV Napoleon Cognac Cask Finish,Abuelo,Aged,Unknown,40.0%,Panama,8.0,94,76.99,,
https://rumratings.com/rum/1336-punta-cana-xox,XOX,Punta Cana,Aged,Unknown,40.0%,Dominican Republic,8.4,94,Best Price,,
https://rumratings.com/rum/714-rhum-jm-vsop-4-year,VSOP 4-Year,Rhum JM,Agricole,Column Still (1-4),43.0%,Martinique,6.7,94,Best Price,4.0,
https://rumratings.com/rum/1312-a-h-riise-family-reserve-solera-1838,Family Reserve Solera 1838,A. H. Riise,Aged,Unknown,40.0%,Denmark,7.5,94,,,
https://rumratings.com/rum/413-foursquare-spiced,Spiced,Foursquare,Spiced,Unknown,37.5%,Barbados,6.6,94,Best Price,,
https://rumratings.com/rum/1058-brinley-gold-shipwreck-spiced-4-year,Shipwreck Spiced 4-Year,Brinley Gold,Spiced,Unknown,36.0%,Saint Kitts and Nevis,7.5,94,Best Price,4.0,
https://rumratings.com/rum/1431-santiago-de-cuba-anejo-superior-11-year,Anejo Superior 11-Year,Santiago de Cuba,Aged,Unknown,,Cuba,7.9,94,,11.0,
https://rumratings.com/rum/370-el-dorado-3-year,3-Year,El Dorado,Light,Unknown,40.0%,Guyana,6.0,92,Best Price,3.0,
https://rumratings.com/rum/1410-origenes-don-pancho-reserva-especial-18-year,Don Pancho Reserva Especial 18-Year,Origenes,Aged,Unknown,40.0%,Panama,7.8,91,Best Price,18.0,
https://rumratings.com/rum/338-doorly-s-5-year,5-Year,Doorly's,Aged,Pot and Column Still,40.0%,Barbados,6.6,91,Best Price,5.0,
https://rumratings.com/rum/2087-bacardi-carta-oro,Carta Oro,Bacardi,Gold,Unknown,40.0%,Puerto Rico,4.2,90,Best Price,,
https://rumratings.com/rum/2183-santiago-de-cuba-extra-anejo-12-year,Extra Anejo 12-Year,Santiago de Cuba,Aged,Unknown,40.0%,Cuba,7.0,90,Best Price,12.0,
https://rumratings.com/rum/3874-zafra-master-reserve-30-year,Master Reserve 30-Year,Zafra,Aged,Unknown,,Panama,9.4,90,,30.0,
https://rumratings.com/rum/577-negrita-bardinet-signature-dark-2-year,Bardinet Signature Dark 2-Year,Negrita,Dark,Unknown,37.5%,Martinique,2.9,90,Best Price,2.0,
https://rumratings.com/rum/2087-bacardi-carta-oro,Carta Oro,Bacardi,Gold,Unknown,40.0%,Puerto Rico,4.2,90,Best Price,,
https://rumratings.com/rum/530-matusalem-clasico-10-year,Clasico 10-Year,Matusalem,Aged,Unknown,40.0%,Dominican Republic,5.8,90,Best Price,10.0,
https://rumratings.com/rum/852-ron-zacapa-centenario-15,Centenario 15,Ron Zacapa,Aged,Unknown,40.0%,Guatemala,7.1,89,,,
https://rumratings.com/rum/2375-beach-house-spiced,Spiced,Beach House,Spiced,Unknown,40.0%,Mauritius,6.8,89,Best Price,,
https://rumratings.com/rum/8966-diplomatico-seleccion-de-familia,Selección de Familia,Diplomatico,Aged,Unknown,,Venezuela,8.3,89,46.99,,
https://rumratings.com/rum/1706-mezan-xo-jamaica,XO Jamaica,Mezan,Aged,Unknown,40.0%,Multiple,6.9,89,Best Price,,
https://rumratings.com/rum/1319-ron-esclavo-12-year,12-Year,Ron Esclavo,Aged,Unknown,40.0%,Dominican Republic,6.7,88,Best Price,12.0,
https://rumratings.com/rum/8829-doorly-s-14-year,14-Year,Doorly's,Aged,Pot and Column Still,48.0%,Barbados,8.7,87,,14.0,
https://rumratings.com/rum/1733-capitan-bucanero-7-year,7-Year,Capitan Bucanero,Aged,Unknown,40.0%,Dominican Republic,6.0,87,,7.0,
https://rumratings.com/rum/1338-punta-cana-esplendido,Esplendido,Punta Cana,Aged,Unknown,40.0%,Dominican Republic,7.5,86,Best Price,,
https://rumratings.com/rum/3655-baron-samedi-spiced,Spiced,Baron Samedi,Spiced,Unknown,40.0%,Multiple,7.1,86,Best Price,,
https://rumratings.com/rum/1232-clement-select-barrel,Select Barrel,Clement,Agricole,Column Still (1-4),40.0%,Martinique,6.4,86,Best Price,,
https://rumratings.com/rum/2223-barbancourt-estate-reserve-15-year,Estate Reserve 15-Year,Barbancourt,Aged,Unknown,,Haiti,7.5,86,58.99,15.0,
https://rumratings.com/rum/1098-bacardi-razz,Razz,Bacardi,Flavored,Unknown,,Puerto Rico,3.1,85,Best Price,,
https://rumratings.com/rum/1389-rum-nation-demerara-solera-no-14,Demerara Solera No 14,Rum Nation,Aged,Unknown,40.0%,Italy,7.0,85,,,
https://rumratings.com/rum/1131-brugal-siglo-de-oro,Siglo de Oro,Brugal,Aged,Unknown,40.0%,Dominican Republic,7.9,85,,,
https://rumratings.com/rum/1713-diplomatico-2001,2001,Diplomatico,Aged,Unknown,,Venezuela,8.7,85,Best Price,,2001.0
https://rumratings.com/rum/6190-foursquare-2008-premise-10-year,2008 Premise 10-Year,Foursquare,Aged,Pot and Column Still,46.0%,Barbados,8.2,84,Best Price,10.0,2008.0
https://rumratings.com/rum/9420-black-tot-finest-carribean-5-year,Finest Carribean 5-Year,Black Tot,Aged,Unknown,,United Kingdom,6.6,84,,5.0,
https://rumratings.com/rum/6464-worthy-park-single-estate-reserve-6-10-years,Single Estate Reserve 6-10 Years,Worthy Park,Aged,Pot Still,45.0%,Jamaica,7.5,84,Best Price,,
https://rumratings.com/rum/1322-opthimus-15-year,15-Year,Opthimus,Aged,Unknown,40.0%,Dominican Republic,7.0,84,Best Price,15.0,
https://rumratings.com/rum/3832-austrian-empire-reserva-1863,Reserva 1863,Austrian Empire,Aged,Unknown,40.0%,United Kingdom,7.5,84,Best Price,,
https://rumratings.com/rum/295-lemon-hart-151,151,Lemon Hart,Light,Unknown,,Guyana,7.9,83,35.99,,
https://rumratings.com/rum/2007-black-magic-black-spiced,Black Spiced,Black Magic,Aged,Unknown,,Multiple,6.5,83,Best Price,,
https://rumratings.com/rum/80-bacardi-reserva-limitada,Reserva Limitada,Bacardi,Aged,Unknown,40.0%,Puerto Rico,7.7,82,Best Price,,
https://rumratings.com/rum/1020-wood-s-100-old-navy,Old Navy,Wood's 100,Dark,Unknown,,Guyana,7.2,82,Best Price,,
https://rumratings.com/rum/11694-foursquare-2008-12-year,2008 12-Year,Foursquare,Aged,Pot and Column Still,60.0%,Barbados,9.0,82,Best Price,12.0,2008.0
https://rumratings.com/rum/8520-diplomatico-2005,2005,Diplomatico,Aged,Unknown,,Venezuela,8.6,81,,,2005.0
https://rumratings.com/rum/504-legendario-ron-anejo,Ron Anejo,Legendario,Aged,Unknown,40.0%,Cuba,6.2,80,,,
https://rumratings.com/rum/1309-a-h-riise-navy-strength-55,Navy Strength 55%,A. H. Riise,Gold,Unknown,,Denmark,7.3,80,,,
https://rumratings.com/rum/5702-a-h-riise-non-plus-ultra-black-edition,Non Plus Ultra Black edition,A. H. Riise,Aged,Unknown,,Denmark,8.6,80,,,
https://rumratings.com/rum/5450-kaniche-perfeccion,Perfeccion,Kaniche,Aged,Unknown,40.0%,Barbados,7.9,80,Best Price,,
https://rumratings.com/rum/330-don-q-anejo,Anejo,Don Q,Gold,Unknown,40.0%,Puerto Rico,6.3,80,Best Price,,
https://rumratings.com/rum/11549-foursquare-2007-sagacity-12-year,2007 Sagacity 12-Year,Foursquare,Aged,Pot and Column Still,48.0%,Barbados,8.7,79,,12.0,2007.0
https://rumratings.com/rum/4057-bacardi-gran-reserva-8-year,Gran Reserva 8-Year,Bacardi,Aged,Unknown,40.0%,Puerto Rico,6.0,79,35.99,8.0,
https://rumratings.com/rum/1089-captain-morgan-parrot-bay-coconut,Parrot Bay Coconut,Captain Morgan,Flavored,Unknown,,Puerto Rico,5.0,79,20.99,,
https://rumratings.com/rum/399-flor-de-cana-anejo-clasico-5-year,Añejo Clásico 5-Year,Flor de Caña,Gold,Unknown,40.0%,Nicaragua,5.4,79,Best Price,5.0,
https://rumratings.com/rum/2084-appleton-estate-reserve-blend,Reserve Blend,Appleton Estate,Aged,Unknown,,Jamaica,6.0,78,Best Price,,
https://rumratings.com/rum/3767-foursquare-2004-11-year,2004 11-Year,Foursquare,Aged,Pot and Column Still,59.0%,Barbados,8.6,78,Best Price,11.0,2004.0
https://rumratings.com/rum/3913-abuelo-xv-tawny-port-cask-finish,XV Tawny Port Cask Finish,Abuelo,Aged,Unknown,40.0%,Panama,8.2,78,76.99,,
https://rumratings.com/rum/75-bacardi-anejo,AÃ±ejo,Bacardi,Gold,Unknown,40.0%,Puerto Rico,4.9,78,,,
https://rumratings.com/rum/4263-diplomatico-planas,Planas,Diplomatico,Light,Pot Still,,Venezuela,6.0,78,37.99,,
https://rumratings.com/rum/1369-captain-morgan-1671,1671,Captain Morgan,Spiced,Unknown,35.0%,Puerto Rico,7.1,77,,,
https://rumratings.com/rum/8581-abuelo-oloroso-sherry-cask-15-year,Oloroso Sherry Cask 15-Year,Abuelo,Aged,Unknown,40.0%,Panama,7.9,77,76.99,15.0,
https://rumratings.com/rum/11695-don-papa-baroko-3-year,Baroko 3-Year,Don Papa,Aged,Unknown,40.0%,Philippines,6.5,77,,3.0,
https://rumratings.com/rum/3503-bozkov-original,Original,Bozkov,Gold,Unknown,,Czechia,2.0,77,,,
https://rumratings.com/rum/434-havana-club-15-year,15-Year,Havana Club,Aged,Unknown,40.0%,Cuba,7.9,76,Best Price,15.0,
https://rumratings.com/rum/1114-cacique-500-gran-reserva,500 Gran Reserva,Cacique,Aged,Unknown,40.0%,Venezuela,6.6,76,Best Price,,
https://rumratings.com/rum/1543-six-saints-gold,Gold,Six Saints,Aged,Unknown,40.0%,Grenada,6.3,75,,,
https://rumratings.com/rum/1310-a-h-riise-xo-reserve-christmas,XO Reserve Christmas,A. H. Riise,Aged,Unknown,,Denmark,7.1,75,Best Price,,
https://rumratings.com/rum/11580-equiano-original-8-year,Original 8-Year,Equiano,Aged,Unknown,43.0%,Mauritius,7.6,75,,8.0,
https://rumratings.com/rum/1978-flor-de-cana-anejo-oro-4-year,Anejo Oro 4-Year,Flor de CaÃ±a,Aged,Unknown,40.0%,Nicaragua,6.7,75,Best Price,4.0,
https://rumratings.com/rum/1510-angostura-5-year,5-Year,Angostura,Gold,Unknown,40.0%,Trinidad and Tobago,5.7,74,Best Price,5.0,
https://rumratings.com/rum/5976-bacardi-anejo-cuatro-4-year,Anejo Cuatro 4-Year,Bacardi,Aged,Unknown,40.0%,Puerto Rico,5.7,74,31.99,4.0,
https://rumratings.com/rum/6134-diplomatico-2004,2004,Diplomatico,Aged,Unknown,,Venezuela,8.9,74,Best Price,,2004.0
https://rumratings.com/rum/1283-ron-zacapa-centenario-23,Centenario 23,Ron Zacapa,Aged,Unknown,,Guatemala,8.6,74,Best Price,,
https://rumratings.com/rum/1082-real-mccoy-single-blended-5-year,Single Blended 5-Year,Real McCoy,Aged,Pot and Column Still,40.0%,Barbados,6.7,73,32.99,5.0,
https://rumratings.com/rum/4090-companero-trinidad-elixir-orange,Trinidad Elixir Orange,Companero,Flavored,Unknown,40.0%,Multiple,5.8,72,,,
https://rumratings.com/rum/5959-el-pasador-de-oro-gran-reserva,Gran Reserva,El Pasador de Oro,Aged,Unknown,40.0%,France,8.0,72,Best Price,,
https://rumratings.com/rum/4026-lazy-dodo-single-estate,Single Estate,Lazy Dodo,Aged,Unknown,40.0%,Mauritius,6.3,71,Best Price,,
https://rumratings.com/rum/4293-mount-gay-1703-master-select,1703 Master Select,Mount Gay,Aged,Unknown,,Barbados,8.3,71,Best Price,,
https://rumratings.com/rum/1247-rumchata-cream,Cream,RumChata,Flavored,Unknown,,United States,6.6,71,34.30,,
https://rumratings.com/rum/388-english-harbour-10-year,10-Year,English Harbour,Aged,Column Still (1-4),40.0%,Antigua and Barbuda,7.5,71,Best Price,10.0,
https://rumratings.com/rum/405-flor-de-cana-extra-dry-4,Extra Dry 4,Flor de CaÃ±a,Light,Unknown,40.0%,Nicaragua,6.4,71,Best Price,,
https://rumratings.com/rum/5824-papas-pilar-spanish-sherry-cask-finished-24-year,Spanish Sherry Cask Finished 24-Year,Papas Pilar,Aged,Unknown,40.0%,United States,8.1,71,49.99,24.0,
https://rumratings.com/rum/227-cockspur-12-year,12-Year,Cockspur,Aged,Pot and Column Still,40.0%,Barbados,7.0,71,Best Price,12.0,
https://rumratings.com/rum/258-cruzan-light,Light,Cruzan,Light,Unknown,40.0%,"Virgin Islands, U.S.",5.7,71,Best Price,,
https://rumratings.com/rum/785-centenario-7-year,7-Year,Centenario,Aged,Unknown,40.0%,Costa Rica,6.1,71,Best Price,7.0,
https://rumratings.com/rum/4016-by-the-dutch-batavia-arrack-8-year,Batavia Arrack 8-Year,By The Dutch,Aged,Unknown,,Indonesia,4.6,71,,8.0,
https://rumratings.com/rum/9030-bacardi-spiced,Spiced,Bacardi,Spiced,Unknown,40.0%,Puerto Rico,5.0,71,,,
https://rumratings.com/rum/6671-hampden-estate-pure-single-jamaican-overproof,Pure Single Jamaican Overproof,Hampden Estate,Light,Unknown,,Jamaica,8.2,70,Best Price,,
https://rumratings.com/rum/1717-oliver-s-exquisito-1985-solera,1985 Solera,Oliver's Exquisito,Aged,Unknown,40.0%,Dominican Republic,8.3,70,,,1985.0
https://rumratings.com/rum/3749-doorly-s-8-year,8-Year,Doorly's,Aged,Pot and Column Still,40.0%,Barbados,7.4,69,Best Price,8.0,
https://rumratings.com/rum/669-pyrat-cask-1623,Cask 1623,Pyrat,Aged,Unknown,40.0%,Anguilla,8.5,69,Best Price,,
https://rumratings.com/rum/6296-deadhead-dark-chocolate,Dark Chocolate,Deadhead,Flavored,Unknown,,Mexico,6.2,69,Best Price,,
https://rumratings.com/rum/12163-appleton-estate-signature,Signature,Appleton Estate,Gold,Unknown,40.0%,Jamaica,6.2,69,32.49,,
https://rumratings.com/rum/1499-ron-barco-de-cargas-15-year,15-Year,Ron Barco De Cargas,Aged,Unknown,40.0%,Guatemala,6.7,69,,15.0,
https://rumratings.com/rum/531-matusalem-gran-reserva-18-year,Gran Reserva 18-Year,Matusalem,Aged,Unknown,40.0%,Dominican Republic,7.4,69,Best Price,18.0,
https://rumratings.com/rum/3958-angostura-1787-15-year,1787 15-Year,Angostura,Aged,Unknown,40.0%,Trinidad and Tobago,7.3,68,,15.0,
https://rumratings.com/rum/1245-papas-pilar-blonde-3-year,Blonde 3-Year,Papas Pilar,Light,Unknown,,United States,6.5,68,Best Price,3.0,
https://rumratings.com/rum/125-blackheart-premium-spiced,Premium Spiced,Blackheart,Spiced,Unknown,,"Virgin Islands, U.S.",5.5,68,Best Price,,
https://rumratings.com/rum/3916-botucal-mantuano,Mantuano,Botucal,Aged,Unknown,40.0%,Venezuela,6.7,68,Best Price,,
https://rumratings.com/rum/228-cockspur-5-star-fine,5 Star Fine,Cockspur,Gold,Unknown,37.5%,Barbados,5.9,68,Best Price,,
https://rumratings.com/rum/11347-abuelo-two-oaks,Two Oaks,Abuelo,Aged,Unknown,40.0%,Panama,8.0,68,,,
https://rumratings.com/rum/419-gosling-s-151,151,Gosling's,Light,Unknown,,Bermuda,6.6,68,35.00,,
https://rumratings.com/rum/6254-foursquare-2005-12-year,2005 12-Year,Foursquare,Aged,Pot and Column Still,59.0%,Barbados,8.6,68,Best Price,12.0,2005.0
https://rumratings.com/rum/1714-ron-zacapa-etiqueta-negra,Etiqueta Negra,Ron Zacapa,Aged,Unknown,,Guatemala,7.7,67,,,
https://rumratings.com/rum/1154-ron-de-jeremy-spiced,Spiced,Ron de Jeremy,Spiced,Unknown,,Panama,6.2,67,Best Price,,
https://rumratings.com/rum/5591-pampero-anjeo-especial,Anjeo Especial,Pampero,Gold,Unknown,40.0%,Venezuela,5.0,67,,,
https://rumratings.com/rum/1976-quorhum-15-year,15-Year,Quorhum,Aged,Unknown,40.0%,Dominican Republic,7.7,67,Best Price,15.0,
https://rumratings.com/rum/9056-havana-club-anejo-especial,Añejo Especial,Havana Club,Gold,Unknown,40.0%,Cuba,6.2,67,,,
https://rumratings.com/rum/585-neisson-blanc-50,Blanc 50,Neisson,Agricole,Column Still (1-4),50.0%,Martinique,7.6,66,,,
https://rumratings.com/rum/1478-malecon-12-year,12-Year,Malecon,Aged,Unknown,40.0%,Panama,6.0,66,Best Price,12.0,
https://rumratings.com/rum/472-kilo-kai-spiced,Spiced,Kilo Kai,Spiced,Unknown,,CuraÃ§ao,6.1,65,Best Price,,
https://rumratings.com/rum/6467-admiral-rodney-hms-royal-oak,HMS Royal Oak,Admiral Rodney,Aged,Unknown,40.0%,Saint Lucia,8.1,65,Best Price,,
https://rumratings.com/rum/4243-plantation-2003-trinidad,2003 Trinidad,Plantation,Aged,Unknown,,Multiple,6.9,65,Best Price,,2003.0
https://rumratings.com/rum/472-kilo-kai-spiced,Spiced,Kilo Kai,Spiced,Unknown,,CuraÃ§ao,6.1,65,Best Price,,
https://rumratings.com/rum/2297-clement-canne-bleue,Canne Bleue,Clement,Agricole,Column Still (1-4),50.0%,Martinique,7.2,64,Best Price,,
https://rumratings.com/rum/1721-ryoma-7-year,7-Year,Ryoma,Aged,Unknown,40.0%,Japan,5.7,64,Best Price,7.0,
https://rumratings.com/rum/12149-foursquare-2010-detente-10-year,2010 Detente 10-Year,Foursquare,Aged,Pot and Column Still,51.0%,Barbados,8.4,64,,10.0,2010.0
https://rumratings.com/rum/441-havana-club-ritual-cubano,Ritual Cubano,Havana Club,Gold,Unknown,40.0%,Cuba,6.4,64,Best Price,,
https://rumratings.com/rum/1311-a-h-riise-xo-reserve-anniversary-175-year,XO Reserve Anniversary 175-Year,A. H. Riise,Aged,Unknown,,Denmark,7.6,64,Best Price,175.0,
https://rumratings.com/rum/5723-el-ron-prohibido-gran-reserva-15-year,Gran Reserva 15-Year,El Ron Prohibido,Aged,Unknown,,Mexico,6.1,63,Best Price,15.0,
https://rumratings.com/rum/478-koloa-dark,Dark,Koloa,Dark,Unknown,,United States,7.0,63,Best Price,,
https://rumratings.com/rum/1820-hamilton-jamaican-pot-still-black,Jamaican Pot Still Black,Hamilton,Dark,Unknown,40.0%,Multiple,7.5,63,Best Price,,
https://rumratings.com/rum/1559-old-j-spiced,Spiced,Old J,Spiced,Unknown,,United Kingdom,6.8,63,,,
https://rumratings.com/rum/2344-parce-12-year,12-Year,Parce,Aged,Unknown,40.0%,Colombia,8.0,63,Best Price,12.0,
https://rumratings.com/rum/6170-peaky-blinders-black-spiced,Black Spiced,Peaky Blinders,Spiced,Unknown,40.0%,United Kingdom,6.2,63,,,
https://rumratings.com/rum/754-botran-anejo-12-year,Anejo 12-Year,Botran,Aged,Unknown,40.0%,Guatemala,6.2,63,Best Price,12.0,
https://rumratings.com/rum/1444-malteco-20-year,20-Year,Malteco,Aged,Unknown,,Guatemala,7.6,62,Best Price,20.0,
https://rumratings.com/rum/596-newfoundland-screech,Screech,Newfoundland,Gold,Unknown,40.0%,Canada,5.8,62,,,
https://rumratings.com/rum/503-leblon-light-cachaca,Light Cachaca,Leblon,Cachaca,Unknown,,Brazil,5.9,62,Best Price,,
https://rumratings.com/rum/3957-ron-zacapa-royal,Royal,Ron Zacapa,Aged,Unknown,,Guatemala,8.5,62,Best Price,,
https://rumratings.com/rum/226-clement-xo-6-year,XO 6-Year,Clement,Agricole,Column Still (1-4),44.0%,Martinique,8.0,61,Best Price,6.0,
https://rumratings.com/rum/1676-ron-zacapa-2014-reserva-limitada,2014 Reserva Limitada,Ron Zacapa,Aged,Unknown,,Guatemala,7.9,61,,,2014.0
https://rumratings.com/rum/543-mocambo-20-art-edition,20 Art Edition,Mocambo,Aged,Unknown,,Mexico,6.2,61,Best Price,,
https://rumratings.com/rum/5132-appleton-estate-joy-25-year,Joy 25-Year,Appleton Estate,Aged,Pot and Column Still,45.0%,Jamaica,9.2,61,Best Price,25.0,
https://rumratings.com/rum/992-trois-rivieres-blanc-50,Blanc 50,Trois Rivieres,Agricole,Column Still (1-4),50.0%,Martinique,6.0,60,Best Price,,
https://rumratings.com/rum/1216-rum-nation-panama-21-year,Panama 21-Year,Rum Nation,Aged,Unknown,40.0%,Italy,8.4,60,,21.0,
https://rumratings.com/rum/5572-santos-dumont-xo-elixir,XO Elixir,Santos Dumont,Flavored,Unknown,40.0%,Brazil,6.8,60,,,
https://rumratings.com/rum/1148-blue-chair-bay-coconut,Coconut,Blue Chair Bay,Flavored,Unknown,40.0%,Barbados,7.1,60,27.50,,
https://rumratings.com/rum/73-bacardi-ron-solera-1873,Ron Solera 1873,Bacardi,Gold,Unknown,,Puerto Rico,5.7,59,,,
https://rumratings.com/rum/5630-diplomatico-distillery-collection-no1-batch-kettle,Distillery Collection No1 Batch Kettle,Diplomatico,Aged,Unknown,,Venezuela,7.3,59,81.99,,
https://rumratings.com/rum/93-barbancourt-3-star-4-year,3 Star 4-Year,Barbancourt,Gold,Unknown,40.0%,Haiti,5.0,59,Best Price,4.0,
https://rumratings.com/rum/2043-dictador-10-year,10-Year,Dictador,Aged,Unknown,,Colombia,6.5,59,,10.0,
https://rumratings.com/rum/2258-plantation-2001-barbados,2001 Barbados,Plantation,Aged,Unknown,,Multiple,8.1,59,Best Price,,2001.0
https://rumratings.com/rum/2883-rum-fire-white-overproof,White Overproof,Rum Fire,Light,Pot and Column Still,,Jamaica,7.6,59,Best Price,,
https://rumratings.com/rum/210-clement-blanc-40,Blanc 40,Clement,Agricole,Column Still (1-4),40.0%,Martinique,6.2,58,Best Price,,
